K_1	K_2	K_3	K_4	K_5	K_6	K_7	tot_K	S_1	S_2	S_3	S_4	S_5	S_6	S_7	prS_1	prS_2	prS_3	prS_4	prS_5	prS_6	prS_7	tot_S	D_1	D_2	D_3	D_4	D_5	D_6	D_7	Pi_1	Pi_2	Pi_3	Pi_4	Pi_5	Pi_6	Pi_7	
2	5	3	5	3	3	26	27	0	29	35	47	1	0	72	0	2	1	4	1	0	27	80	0	-1.24515	0	-0.655034	-0.816497	0	0.419471	0	11.6	23.3333	20.6	0.4	0	18.3169	
5	3	26	3	3	2	5	19	28	0	42	34	0	0	37	2	0	10	6	0	0	9	60	0.977507	0	2.14347	0	0	0	-0.997876	15.2	0	14.367	22.6667	0	0	15.4	
3	5	26	3	2	5	3	33	1	111	162	85	0	110	0	1	5	36	0	0	4	0	176	-0.816497	-1.01059	-0.015741	-1.26504	0	1.0514	0	0.4	46.2	38.394	34	0	60.1	0	
2	26	5	3	3	3	5	38	1	267	93	73	19	0	79	1	147	5	1	2	0	6	287	0	-1.01999	0.554702	0	0	0	-0.764143	1	48.7117	47.9	48.6667	12.6667	0	34.1	
3	5	3	3	26	2	5	38	0	60	9	41	123	1	48	0	3	2	4	46	1	4	138	0	-0.105055	0	0	-0.463485	0	0.772522	0	28.4	6	27.3333	25.981	1	25.4	
3	2	3	5	5	3	26	33	2	0	60	162	163	1	216	1	0	3	2	25	1	24	249	0	0	0	1.40796	-0.31558	-0.816497	2.03784	1.33333	0	40	82	75	0.4	80.2333	
5	3	3	3	5	2	26	33	52	0	37	27	33	0	124	22	0	2	4	4	0	61	158	-0.562649	0	0	0	-1.39303	0	-1.06641	23.1	0	24.6667	18	10.1905	0	21.7415	
3	3	2	5	3	5	26	33	148	43	0	150	1	68	201	2	4	0	5	0	16	32	233	0	0	0	-1.86319	-0.816497	-0.403785	1.98483	99	28.6667	0	31.4	0.4	30.9	73.229	
5	26	2	3	3	5	3	33	123	190	0	1	135	46	2	1	43	0	1	7	1	2	205	1.51578	1.17926	0	-0.816497	0	-0.940973	0	70.8	60.9055	0	0.4	91	15.7143	1.33333	
3	5	3	5	3	26	2	19	0	13	3	21	0	32	0	0	2	0	1	0	12	0	37	0	0.76813	-1.04849	-0.719876	0	-0.842299	0	0	6.9	1.2	9.1	0	4.92757	0	
3	3	5	3	2	5	26	6	1	0	2	0	0	1	8	0	0	1	0	0	0	6	9	-0.816497	0	-0.778153	0	0	0.950509	-1.73403	0.4	0	0.509091	0	0	0.461538	0.229812	
3	3	3	5	26	5	2	6	0	0	0	3	3	1	0	0	0	0	2	2	0	0	5	0	0	0	-1.59996	-1.28123	-1.16387	0	0	0	0	0.545455	0.0439431	0.117647	0	
26	5	3	3	3	5	2	29	76	24	0	2	13	18	0	57	4	0	2	0	0	0	83	-0.747345	-1.23906	0	-0.972558	-1.21039	-1.67554	0	14	9.6	0	0.8	5.2	5.14286	0	
5	2	3	3	26	3	5	32	94	0	1	30	134	0	84	6	0	1	2	34	0	4	147	1.394	0	-0.816497	0	-1.05916	0	1.5962	53.4	0	0.4	20	21.5691	0	48.8	
5	3	26	5	3	2	3	27	59	2	133	70	87	0	1	7	1	24	0	0	0	1	143	-0.352489	0	0.381636	1.75888	0	0	-0.816497	27	1.33333	31.8482	41.4	58	0	0.4	
3	3	3	5	2	5	26	26	32	29	0	46	0	50	61	1	0	0	6	0	13	10	83	0	-1.24515	0	-0.914834	0	0.943289	1.74224	21.3333	11.6	0	19.4	0	27	20.4212	
3	5	5	3	2	3	26	34	33	102	102	3	0	1	165	4	1	1	2	0	1	57	174	0	0.158448	0.829007	0	0	-0.816497	0.485441	22	42.7619	54.3	2	0	0.4	46.1754	
26	5	3	5	2	3	3	26	69	44	0	18	0	37	0	24	2	0	3	0	0	0	75	-1.25299	-1.04135	0	-0.886543	0	0	0	9.90122	18.2	0	7.6	0	24.6667	0	
3	5	5	3	3	26	2	28	85	92	96	1	0	118	0	0	3	8	1	0	21	0	130	0	-1.57297	1.53664	-0.816497	0	-0.864922	0	56.6667	27.4286	55.4	0.4	0	21.8603	0	
3	3	5	5	3	26	2	24	1	4	0	59	53	108	0	1	4	0	1	3	50	0	118	-0.816497	0	0	-0.64623	0	1.41905	0	0.4	2.66667	0	25.9	35.3333	31.7002	0	
3	5	26	5	3	2	3	13	0	2	56	35	1	0	0	0	1	20	0	1	0	0	58	0	-1.50358	-1.26037	1.52774	-0.816497	0	0	0	0.235294	5.55275	16.7778	0.4	0	0	
3	26	3	3	5	5	2	23	0	118	2	0	28	19	0	0	93	2	0	3	1	0	124	0	-1.71066	0	0	-0.244377	-0.167033	0	0	11.9747	1.33333	0	13	7.52381	0	
26	3	5	2	5	3	3	3	2	0	0	0	0	1	0	2	0	0	0	0	1	0	3	1.00125	0	0	0	0	-0.816497	0	0.552386	0	0	0	0	0.4	0	
3	5	3	5	26	3	2	15	1	37	0	26	68	0	0	1	0	0	3	22	0	0	72	-0.816497	-2.48124	0	-2.07567	1.84711	0	0	0.4	4.35294	0	4.87273	20.7632	0	0	
26	3	2	5	5	3	3	13	58	0	0	40	37	1	0	18	0	0	2	1	1	0	62	0.65556	0	0	-1.27275	-1.87785	-0.816497	0	12.9644	0	0	12.7143	8.55556	0.4	0	
26	2	5	3	3	3	5	26	153	1	2	2	2	2	94	63	0	2	1	2	2	4	164	2.71468	0	-1.42961	0	0	0	-1.26605	55.07	1	0.363636	1.33333	1.33333	1.33333	37.6	
2	26	3	5	3	3	5	25	0	62	1	15	0	1	24	0	44	1	2	0	1	6	72	0	-0.961306	-0.816497	-1.65834	0	-0.816497	-0.980919	0	10.1436	0.4	4.28571	0	0.4	10	
5	2	26	3	3	3	5	29	171	0	229	3	4	2	4	22	0	80	3	2	2	2	261	-0.0188655	0	1.84034	0	0	0	-1.71166	69.5714	0	73.7812	2	2.66667	1.33333	0.727273	
3	2	3	3	5	5	26	18	54	1	2	1	12	0	128	0	1	1	1	2	0	68	133	-1.25903	0	0	-0.816497	0.483999	0	-2.17714	21.6	1	1.33333	0.4	5.33333	0	6.97198	
5	26	3	3	5	3	2	34	130	194	85	1	125	1	0	3	28	1	1	2	1	0	211	0.829536	1.36804	0	-0.816497	-0.862529	-0.816497	0	69.2	63.7778	56.6667	0.4	53.2	0.4	0	
26	5	3	5	3	2	3	32	239	182	1	187	0	1	175	37	11	0	16	0	1	3	270	-0.667927	-0.729602	-0.816497	-0.786622	0	0	0	45.5134	79	0.4	80.5	0	1	118	
26	3	5	3	3	5	2	32	186	0	144	1	23	31	1	26	0	3	1	2	1	0	193	1.96461	0	1.46331	-0.816497	0	0.81461	0	69.0428	0	82.4	0.4	15.6667	16.5	1	
3	5	3	3	2	26	5	16	0	25	15	0	0	43	23	0	0	2	0	0	6	2	47	0	-1.35425	0	0	0	-0.772717	-0.949777	0	6.01818	10	0	0	6.35347	7.80952	
5	5	26	3	3	3	2	34	55	50	347	0	95	2	0	1	4	212	0	1	2	0	359	-0.801388	-0.723188	-0.877324	0	0	-0.972558	0	23.6	21.7	65.3779	0	63.6667	0.8	0	
3	5	3	2	26	5	3	34	1	60	87	1	169	109	2	1	18	5	1	56	9	2	210	-0.816497	-0.131319	0	0	0.318604	-0.540665	-0.972558	0.4	28.3	58	1	42.2347	48.6	0.8	
5	2	26	3	3	3	5	26	70	0	104	0	57	1	79	2	0	16	0	5	1	5	117	-0.0901988	0	1.40067	0	0	-0.816497	0.196037	33.2	0	31.2757	0	38	0.4	38.9	
3	5	2	26	5	3	3	13	1	1	0	30	5	14	0	1	1	0	15	1	0	0	34	-0.816497	0.950509	0	-0.954037	-1.94333	-1.21472	0	0.4	0.461538	0	3.28487	0.588235	5.6	0	
3	3	5	5	26	2	3	35	22	0	93	82	168	1	0	0	0	10	11	64	0	0	189	0	0	0.946055	1.1644	0.641732	0	0	14.6667	0	50.2	45.4	45.8525	1	0	
2	5	3	3	5	3	26	23	0	29	29	0	30	1	45	0	0	1	0	2	1	14	50	0	0.307876	0	0	1.4019	-0.816497	1.27148	0	12.4762	19.3333	0	17.1	0.4	13.7706	
2	5	5	3	3	26	3	26	0	49	75	0	50	93	1	0	1	25	0	1	25	1	121	0	-0.564859	0.463056	0	0	1.09175	-0.816497	0	14.7273	33.0476	0	33.3333	27.6048	0.4	
26	2	3	5	3	5	3	36	236	1	1	134	108	159	0	53	0	0	13	4	8	0	261	0.323155	0	-0.816497	-0.582373	0	-0.640977	0	63.5323	1	0.4	59.4	72.6667	69.9	0	
5	5	3	3	2	26	3	13	9	3	0	0	0	17	1	1	1	0	0	0	8	0	19	-1.31888	-0.627851	0	0	0	-1.2293	-0.816497	2.7619	0.836364	0	0	0	1.69142	0.4	
5	26	3	3	5	2	3	38	131	217	2	1	155	0	122	8	39	2	1	26	0	1	256	-0.348666	0.819875	0	-0.816497	-0.727078	0	0	60	66.3678	1.33333	0.4	67.3	0	81.6667	
3	5	26	2	3	3	5	15	0	18	35	0	0	13	5	0	1	11	0	0	0	0	36	0	0.477369	-0.571981	0	0	0	-0.561431	0	9.2	6.01536	0	0	8.66667	1.80952	
5	3	3	3	5	26	2	39	140	2	1	29	149	281	0	7	0	1	8	7	130	0	308	1.42785	0	-0.816497	0	-0.843554	-1.87369	0	79.8	1.33333	0.4	19.3333	63.6	34.9572	0	
5	2	5	26	3	3	3	36	213	0	70	277	0	183	2	3	0	9	37	0	4	1	295	-0.846122	0	-1.01474	0.256375	0	0	-0.972558	90.9	0	29.1	74.5356	0	122.333	0.8	
3	2	26	5	3	3	5	37	105	2	161	95	0	0	60	36	1	43	5	0	0	6	210	0	0	-0.101523	-0.766353	0	0	-1.26067	70.6667	2	39.5701	41	0	0	24	
2	26	3	5	3	3	5	20	1	25	0	10	0	7	13	1	13	0	0	0	1	1	28	0	-0.419936	0	0.393492	0	0	-0.27932	1	4.00652	0	4.38095	0	4.66667	6	
2	5	3	5	3	3	26	31	0	61	0	53	0	59	96	0	6	0	3	0	6	37	111	0	1.2454	0	-0.546236	0	0	0.506417	0	34.1	0	23.6	0	39.6667	25.99	
2	26	3	3	3	5	5	29	0	139	1	119	0	20	16	0	57	1	42	0	3	1	190	0	-2.44634	-0.816497	0	0	-0.963819	-0.840038	0	8.38509	0.4	79.6667	0	6.7619	6.8	
3	5	5	3	3	26	2	27	0	92	84	98	1	133	0	0	4	8	29	1	44	0	184	0	0.677637	0.736725	0	-0.816497	-2.63517	0	0	48.1	38.619	66.3333	0.4	4.7476	0	
5	3	3	3	2	26	5	33	31	2	2	101	1	135	117	17	2	2	5	1	35	10	182	0.864895	-0.972558	-0.972558	0	0	-0.276702	1.23813	16.6	0.8	0.8	67.6667	1	25.7673	65.3	
3	2	5	3	5	3	26	10	0	0	4	0	9	4	15	0	0	2	0	0	0	6	17	0	0	-0.541687	0	-0.629912	-1.0938	-1.22583	0	0	1.16364	0	3.2381	1.6	1.28118	
3	3	3	26	5	5	2	28	277	2	0	353	315	309	0	2	2	0	43	16	17	0	397	0	-0.972558	0	0.252675	-0.752573	1.6208	0	184.667	0.8	0	72.4832	136.3	179.8	0	
3	26	3	5	2	5	3	25	0	165	90	122	0	103	0	0	22	0	7	0	4	0	177	0	-1.07087	-1.26562	1.16169	0	0.23917	0	0	23.6513	36	67.5	0	43.7619	0	
3	3	2	26	5	5	3	32	3	126	1	191	151	151	2	1	9	1	37	24	26	1	261	0	0	0	-2.10995	-0.00582196	-0.0714716	0	2	84.3333	1	13.5646	61.5714	71.8	1.33333	
3	26	5	2	3	5	3	29	0	209	118	1	0	158	103	0	57	2	1	0	11	9	233	0	-1.98298	-1.65077	0	0	0.0964509	0	0	14.9638	34.5714	1	0	76.8	68.6667	
26	3	3	3	5	5	2	7	7	4	0	0	4	3	0	1	0	0	0	0	0	0	7	-1.13511	0	0	0	-0.0398372	-0.359292	0	0.535594	2.66667	0	0	1.61905	1	0	
26	5	3	5	3	2	3	8	5	1	0	4	4	0	1	1	0	0	1	1	0	1	8	-0.493293	0.950509	0	-1.71166	0	0	-0.816497	0.593171	0.461538	0	0.727273	2.66667	0	0.4	
5	26	2	5	3	3	3	16	1	8	1	2	2	1	1	1	8	1	2	2	1	1	16	-1.16387	-1.98129	0	-1.42961	0	-0.816497	-0.816497	0.117647	0.0434783	1	0.363636	1.33333	0.4	0.4	
3	5	3	5	2	26	3	15	1	0	1	1	0	11	0	1	0	1	1	0	11	0	14	-0.816497	0	-0.816497	-1.16387	0	-2.20308	0	0.4	0	0.4	0.117647	0	0.0827068	0	
3	2	3	5	5	26	3	12	4	0	1	0	0	6	1	4	0	1	0	0	6	1	12	0	0	-0.816497	0	0	-1.7843	-0.816497	2.66667	0	0.4	0	0	0.0484729	0.4	
5	3	2	3	5	26	3	17	0	0	4	2	2	11	2	0	0	4	2	2	11	2	21	0	0	0	0	-1.42961	-2.18586	-0.972558	0	0	4	1.33333	0.363636	0.0738255	0.8	
5	5	3	3	26	3	2	9	2	2	1	0	3	0	0	2	1	1	0	2	0	0	7	-1.42961	-1.50358	-0.816497	0	-1.34547	0	0	0.363636	0.235294	0.4	0	0.0243896	0	0	
3	3	5	26	2	3	5	4	0	0	0	2	0	0	1	0	0	0	2	0	0	1	3	0	0	0	-1.15475	0	0	-1.16387	0	0	0	0.00692042	0	0	0.117647	
3	5	3	3	26	5	2	16	2	2	0	1	12	2	0	2	2	0	1	12	2	0	19	0	-1.42961	0	-0.816497	-2.2142	-1.42961	0	1.33333	0.363636	0	0.4	0.0722892	0.363636	0	
3	5	3	26	2	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	26	2	5	5	3	3	9	0	5	1	1	1	0	0	0	5	1	1	1	0	0	8	0	-1.68438	0	-1.16387	-1.16387	0	0	0	0.0224215	1	0.117647	0.117647	0	0	
3	3	26	5	3	2	5	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1.79677	0.950509	0	0	0.950509	0	0	0.456145	0.461538	0	0	0.461538	
26	3	5	5	3	3	2	22	42	8	26	20	0	0	1	13	2	2	2	0	0	1	50	0.500842	0	-0.174675	-1.29133	0	0	0	10.293	5.33333	10.2857	6.28571	0	0	1	
2	26	3	5	3	3	5	8	0	4	3	4	0	0	3	0	2	1	2	0	0	1	8	0	-1.53261	0	-1.43414	0	0	-0.627851	0	0.0150376	2	1.14286	0	0	0.836364	
3	5	5	3	26	2	3	13	0	11	10	0	15	0	3	0	3	1	0	6	0	1	20	0	0.708827	-0.983729	0	1.41189	0	0	0	5.8	3.33333	0	4.23971	0	2	
26	2	3	3	3	5	5	22	33	2	2	1	5	21	8	12	2	2	1	2	1	6	47	-1.36048	0	0	-0.816497	0	-1.68816	-0.656654	3.63641	2	1.33333	0.4	3.33333	6	2.85714	
26	5	3	5	3	2	3	22	29	15	1	15	4	1	0	9	1	1	2	0	1	0	34	-0.192087	0.405371	-0.816497	-2.07252	-1.0938	0	0	5.94156	6.57143	0.4	2.72727	1.6	1	0	
5	26	3	2	3	3	5	18	3	33	0	1	1	13	21	0	12	0	1	1	0	3	38	-1.70573	0.333484	0	0	-0.816497	-1.21039	0.235061	0.352941	7.40326	0	1	0.4	5.2	10.4	
5	3	2	26	5	3	3	13	10	0	0	18	4	1	0	0	0	0	9	1	0	0	20	-0.894499	0	0	-1.77133	0.27345	-0.816497	0	4.2	0	0	1.19267	2	0.4	0	
3	5	5	26	3	3	2	7	0	2	0	6	0	4	0	0	1	0	3	0	1	0	8	0	-0.778153	0	-1.30254	0	0	0	0	0.509091	0	0.311391	0	2.66667	0	
5	3	26	5	3	3	2	11	2	1	6	2	0	1	0	2	1	4	1	0	0	0	10	-1.42961	-0.816497	-0.89611	0.195897	0	-0.816497	0	0.363636	0.4	0.552055	0.777778	0	0.4	0	
3	3	5	26	3	2	5	4	1	1	2	1	0	0	2	0	1	0	0	0	0	0	3	-0.816497	-0.816497	0.195897	-0.787177	0	0	-0.778153	0.4	0.4	0.777778	0.0137216	0	0	0.509091	
26	5	2	3	3	3	5	18	19	5	0	0	3	1	4	11	3	0	0	0	1	0	23	-1.71529	-1.48614	0	0	-1.04849	-0.816497	-0.597558	1.76042	1.42857	0	0	1.2	0.4	1.42857	
3	5	5	3	26	3	2	14	6	8	5	0	17	1	0	0	0	0	0	2	1	0	18	-1.14554	-1.26953	-1.48614	0	-1.85438	-0.816497	0	2.4	2.47619	1.42857	0	0.992706	0.4	0	
2	5	5	26	3	3	3	19	0	18	5	25	1	1	1	0	8	0	12	1	1	1	36	0	0.477369	1.39246	-0.88094	-0.816497	-0.816497	-0.816497	0	9.2	2.44444	3.19535	0.4	0.4	0.4	
3	5	3	3	5	2	26	30	33	13	0	2	39	1	53	2	5	0	1	3	1	14	65	0	-0.744854	0	0	-1.01186	0	-1.51395	22	5.6	0	1.33333	16.2	1	6.75	
3	3	26	5	5	2	3	27	0	0	39	16	22	1	20	0	0	12	1	5	1	2	50	0	0	0.910812	1.32947	0.580972	0	0	0	0	11.3256	8.09524	9.90476	1	13.3333	
3	2	3	5	5	26	3	7	0	1	9	2	10	11	0	0	1	0	1	0	2	0	14	0	0	0	-1.42961	0.769097	-1.70272	0	0	1	6	0.363636	4.66667	0.364421	0	
3	5	3	5	26	2	3	15	7	14	1	16	26	0	0	0	0	0	2	9	0	0	28	0	-1.79187	-0.816497	-0.208091	0.681279	0	0	4.66667	2.83636	0.4	6.28571	6.47123	0	0	
3	3	3	2	5	26	5	29	1	1	20	1	28	56	21	1	1	0	1	3	28	1	64	-0.816497	-0.816497	0	0	0.644266	-0.355134	1.26346	0.4	0.4	13.3333	1	14.6	12.0171	11.8	
5	26	5	3	2	3	3	12	6	14	6	0	0	0	5	1	8	0	0	0	0	0	15	0.056449	-1.68831	0.056449	0	0	0	0	2.47619	0.801115	2.47619	0	0	0	3.33333	
3	2	26	3	5	3	5	30	43	0	76	1	49	3	53	17	0	19	1	3	3	0	100	0	0	0.643097	-0.816497	1.11623	0	0.730293	28.6667	0	20.0661	0.4	27	2	27.9	
26	2	5	3	3	3	5	25	120	0	138	1	0	162	175	37	0	4	0	0	1	15	229	1.25928	0	1.8002	-0.816497	0	0	-1.20063	32.8211	0	81.9	0.4	0	110.333	56.8095	
3	5	2	5	3	26	3	25	1	59	0	91	1	120	36	1	0	0	9	1	21	1	132	-0.816497	1.94565	0	-0.326865	-0.816497	0.360342	0	0.4	27.2308	0	41.8	0.4	28.0149	24	
26	2	3	5	3	5	3	21	104	1	67	63	1	57	0	13	1	1	0	1	8	0	115	-0.810582	0	0	-1.83132	-0.816497	0.121568	0	14.6552	1	45	13.2182	0.4	27.8	0	
5	3	3	3	5	26	2	27	72	69	3	1	94	124	0	2	0	3	1	2	26	0	132	-2.22732	-1.2626	0	-0.816497	0.501705	-0.0789147	0	13.0909	27.6	2	0.4	48.1	26.1857	0	
3	5	5	3	2	26	3	29	3	30	145	111	0	198	1	3	3	23	3	0	64	1	232	0	-2.16634	0.952067	0	0	0.137974	-0.816497	2	5.45455	78.3	74	0	43.5228	0.4	
3	2	26	3	3	5	5	18	29	0	75	1	0	37	46	1	0	17	1	0	5	0	82	0	0	-0.386267	-0.816497	0	0.69344	-1.8476	19.3333	0	12.341	0.4	0	19.4	9.54545	
3	3	5	5	26	2	3	21	20	2	90	19	116	0	0	1	2	8	0	27	0	0	132	0	-0.972558	-1.26614	1.84193	-2.30915	0	0	13.3333	0.8	28.7619	8.76923	6.11048	0	0	
3	3	3	26	5	2	5	9	5	0	0	13	12	0	8	0	0	0	2	1	0	0	16	0	0	0	-0.50722	-1.10412	0	1.80044	3.33333	0	0	1.67919	3.90476	0	4.11111	
3	5	3	5	26	2	3	27	3	134	79	75	163	3	0	3	1	0	3	19	3	0	174	-1.04849	-0.428494	0	-0.89507	-0.226205	0	0	1.2	60.7	52.6667	25.9048	31.241	3	0	
5	5	3	3	2	3	26	31	82	128	2	68	2	3	170	9	17	1	13	2	2	27	221	-0.859808	-0.364225	-0.972558	0	0	0	-1.49025	34.9	58.5	0.8	45.3333	2	2	19.6344	
3	5	5	2	3	3	26	39	0	163	201	3	162	2	255	0	3	20	3	8	2	66	291	0	-1.19219	0.902781	0	0	0	1.43971	0	66	107.9	3	109.333	1.33333	88.246	
2	26	3	3	5	3	5	16	1	21	5	0	7	0	9	1	11	0	0	0	0	2	24	0	-1.18762	0	0	-1.03541	0	-0.855404	1	2.47591	3.33333	0	2.28571	0	3.8	
26	3	5	3	2	3	5	18	31	0	3	4	0	0	4	26	0	0	3	0	0	1	35	-2.34697	0	-1.35841	0	0	0	-0.876418	1.55044	0	0.857143	2.66667	0	0	1.33333	
5	3	5	26	3	3	2	26	51	19	52	90	0	0	0	3	0	9	26	0	0	0	102	-0.178842	0	-0.532399	-0.821306	0	0	0	23.9	13.3333	23.2	15.6028	0	0	0	
5	5	26	3	3	3	2	31	148	126	168	1	0	108	0	33	13	31	0	0	1	0	215	-0.615474	1.27352	2.07814	-0.816497	0	0	0	65.3	70.6	61.0941	0.4	0	72	0	
2	5	3	5	3	3	26	36	1	148	1	142	0	39	216	1	0	0	3	0	5	60	238	0	-1.0928	-0.816497	1.5017	0	0	1.08589	1	49.1429	0.4	81.6	0	26.3333	69.8069	
3	3	5	2	3	5	26	22	27	0	33	0	2	40	51	0	0	1	0	1	4	11	57	0	0	0.879794	0	-0.972558	0.235001	1.15299	18	0	17.7	0	0.8	19.8	14.9644	
3	2	3	26	3	5	5	38	1	1	1	267	140	180	166	1	1	1	40	1	4	9	284	-0.816497	0	-0.816497	1.28203	0	0.688263	1.29317	0.4	1	0.4	88.4032	93.3333	94.2	93.2	
5	5	3	2	26	3	3	20	8	4	13	0	31	0	1	2	0	0	0	9	0	1	34	-0.440369	0.23146	-1.21039	0	-1.42392	0	-0.816497	3.6	1.55556	5.2	0	3.55942	0	0.4	
26	3	2	5	5	3	3	18	29	0	0	15	14	7	1	13	0	0	1	0	1	1	32	0.698164	0	0	-1.31438	1.79356	0	-0.816497	7.2008	0	0	4.66667	6.46154	4.66667	0.4	
3	5	3	3	26	5	2	21	2	1	0	2	70	2	0	1	0	0	2	70	2	0	76	0	-1.16387	0	0	1.96395	-1.42961	0	1.33333	0.117647	0	1.33333	21.3367	0.363636	0	
3	5	3	3	26	2	5	4	1	0	0	0	2	0	0	1	0	0	0	2	0	0	3	-0.816497	0	0	0	0.582135	0	0	0.4	0	0	0	0.467141	0	0	
5	2	26	3	5	3	3	22	0	0	55	0	1	2	5	0	0	54	0	1	2	4	62	0	0	-2.4217	0	-1.16387	0	0	0	0	2.32326	0	0.117647	1.33333	3.33333	
5	5	3	2	26	3	3	17	3	3	1	1	33	0	0	3	3	1	1	33	0	0	41	-1.59996	-1.35841	-0.816497	0	-2.0072	0	0	0.545455	0.857143	0.4	1	1.55629	0	0	
3	5	2	3	5	26	3	10	0	1	0	0	0	44	40	0	1	0	0	0	5	1	46	0	-1.16387	0	0	0	3.69754	0	0	0.117647	0	0	0	16.7707	26.6667	
5	5	2	3	3	3	26	14	2	0	0	0	2	0	45	2	0	0	0	2	0	45	49	-1.50358	0	0	0	0	0	0.456713	0.235294	0	0	0	1.33333	0	9.25349	
2	3	3	26	5	3	5	25	1	1	1	49	3	2	4	1	1	1	49	3	2	4	61	0	-0.816497	-0.816497	0.368725	-1.35841	0	-1.0938	1	0.4	0.4	9.83615	0.857143	1.33333	1.6	
3	3	2	5	3	5	26	6	0	0	1	0	0	0	5	0	0	1	0	0	0	5	6	0	0	0	0	0	0	1.79238	0	0	1	0	0	0	1.65407	
26	5	5	2	3	3	3	21	62	1	0	1	2	1	0	62	1	0	1	2	1	0	67	1.22235	-1.16387	0	0	0	-0.816497	0	16.8147	0.117647	0	1	1.33333	0.4	0	
5	3	5	3	26	2	3	7	0	1	2	0	5	0	0	0	1	2	0	5	0	0	8	0	-0.816497	-1.50358	0	-1.65296	0	0	0	0.4	0.235294	0	0.0355944	0	0	
5	5	2	3	26	3	3	10	2	1	0	0	4	1	2	2	1	0	0	3	1	1	9	-1.42961	-1.16387	0	0	-1.36184	-0.816497	0	0.363636	0.117647	0	0	0.103631	0.4	1.33333	
2	5	26	3	5	3	3	26	0	10	23	2	8	1	1	0	1	16	1	1	1	1	30	0	-0.894499	-1.09983	0	-0.807344	-0.816497	-0.816497	0	4.2	3.48019	1.33333	3.4	0.4	0.4	
3	26	5	2	3	3	5	18	0	17	3	0	1	0	7	0	13	1	0	1	0	3	22	0	-2.2068	-0.30187	0	-0.816497	0	-0.74682	0	0.584858	1.14286	0	0.4	0	3	
3	3	5	26	5	2	3	18	3	1	3	14	4	0	2	0	1	2	11	1	0	2	20	-1.04849	-0.816497	-0.654052	-1.47787	1.15206	0	0	1.2	0.4	1.04762	1.12827	1.88889	0	1.33333	
5	2	5	3	26	3	3	8	9	10	9	0	13	6	1	0	0	0	0	3	0	1	14	-2.17089	0	2.34685	0	1.39442	-1.14554	-0.816497	1.05882	10	5	0	3.49393	2.4	0.4	
5	3	3	5	2	3	26	24	14	6	0	12	7	0	29	4	0	0	1	0	0	14	34	-0.091729	-1.14554	0	0.801623	0	0	-1.15311	5.61905	2.4	0	5.61905	7	0	4.2766	
5	3	3	2	5	3	26	22	6	1	6	2	6	0	16	2	1	0	2	2	0	10	24	0.286384	-0.816497	0	0	-0.338694	0	-0.536855	3	0.4	4	2	2.28571	0	2.66105	
26	3	3	5	3	2	5	19	14	2	3	3	0	3	3	10	0	3	1	0	3	1	22	-1.95948	-0.972558	-1.04849	-1.59996	0	0	-1.59996	0.670891	0.8	1.2	0.545455	0	3	0.545455	
3	3	26	3	5	2	5	6	1	0	8	0	5	1	5	1	0	3	0	0	1	0	10	-0.816497	0	0.0440926	0	1.54106	0	-1.94333	0.4	0	1.27567	0	2.30769	1	0.588235	
26	5	3	3	3	2	5	15	8	5	0	6	0	1	1	4	3	0	2	0	1	1	15	-1.76807	-1.48614	0	0	0	0	-1.16387	0.200678	1.42857	0	4	0	1	0.117647	
5	5	3	3	26	3	2	9	2	4	0	4	7	0	0	0	1	0	2	3	0	0	10	-1.50358	-1.71166	0	0	-0.913084	0	0	0.235294	0.727273	0	2.66667	0.693112	0	0	
3	3	26	3	2	5	5	7	0	0	6	3	0	6	7	0	0	1	0	0	0	0	8	0	0	0.00235178	0	0	-1.85059	-1.20798	0	0	1.03952	2	0	1.09091	2.19048	
3	2	26	5	5	3	3	26	4	0	49	33	29	1	1	2	0	13	9	3	1	1	65	0	0	0.122859	-0.63383	-1.13781	-0.816497	-0.816497	2.66667	0	10.2668	14.5	11.8	0.4	0.4	
26	5	2	3	3	3	5	22	39	27	21	0	0	8	26	13	4	2	0	0	2	3	51	1.21157	-0.782613	0	0	0	0	-0.883563	11.2882	11.6	21	0	0	5.33333	11	
26	3	3	2	3	5	5	27	52	0	25	0	1	30	18	15	0	1	0	1	3	3	60	0.359698	0	0	0	-0.816497	-0.726912	0.647858	13.3113	0	16.6667	0	0.4	13	9.4	
2	3	3	5	26	3	5	30	0	0	8	40	74	0	51	0	0	3	3	24	0	4	84	0	0	0	1.175	1.00999	0	0.468691	0	0	5.33333	22.2	21.814	0	26	
5	2	3	26	5	3	3	13	7	0	7	12	7	0	1	1	0	1	5	1	0	1	16	-1.20798	0	0	0.532677	-1.20798	0	-0.816497	2.19048	0	4.66667	2.63821	2.19048	0	0.4	
3	5	3	3	2	26	5	26	2	65	50	0	0	79	55	2	1	2	0	0	13	5	89	0	-0.0970619	0	0	0	0.598387	-1.03036	1.33333	30.8	33.3333	0	0	20.9923	22.8	
5	3	3	5	3	26	2	4	1	0	0	0	0	3	0	0	0	0	0	0	2	0	3	-1.16387	0	0	0	0	-1.36333	0	0.117647	0	0	0	0	0.0103806	0	
